0,548,351,0
0,878,699,0
4,909,533,0
7,570,761,0
18,106,97,0
21,199,277,0
21,300,822,0
31,76,227,0
38,545,0,0
45,0,882,0
45,673,371,0
60,46,478,0
68,207,740,0
72,611,853,0
75,950,63,0
100,712,21,0
107,698,699,0
112,219,872,0
129,415,896,0
135,134,640,0
149,465,774,0
169,763,965,0
182,837,672,0
190,176,798,0
208,493,944,0
222,553,897,0
244,400,418,0
287,415,876,0
301,137,150,0
311,615,352,0
334,389,292,0
338,387,729,0
349,314,670,0
358,796,451,0
367,522,836,0
376,110,971,0
379,534,612,0
430,869,483,0
430,962,824,0
431,473,779,0
438,830,195,0
444,873,479,0
448,570,707,0
461,698,488,0
464,881,348,0
466,971,235,0
479,286,876,0
495,339,15,0
497,503,640,0
500,432,843,0
505,935,883,0
508,294,873,0
514,714,379,0
514,877,870,0
517,111,671,0
529,202,213,0
544,333,779,0
545,442,960,0
554,82,901,0
555,777,597,0
555,966,263,0
567,466,478,0
573,228,571,0
614,538,263,0
615,358,303,0
621,314,510,0
642,430,675,0
647,437,686,0
650,267,165,0
652,800,422,0
655,599,89,0
687,144,721,0
690,459,446,0
706,757,0,0
713,545,192,0
717,297,110,0
719,468,667,0
754,915,705,0
755,975,744,0
775,867,84,0
798,728,437,0
802,499,77,0
805,369,87,0
831,625,290,0
853,424,508,0
855,304,948,0
864,502,501,0
870,16,616,0
872,111,232,0
892,104,621,0
901,315,943,0
902,844,488,0
912,247,372,0
924,927,438,0
942,158,892,0
944,681,90,0
951,607,533,0
955,138,249,0
959,693,172,0
967,75,85,0
