0,66,886,0
0,73,529,0
0,278,855,0
0,725,133,0
0,868,633,0
1,184,619,0
1,284,274,0
1,288,259,0
1,381,665,0
1,646,757,0
1,940,968,0
2,106,918,0
2,117,570,0
2,222,668,0
2,509,639,0
2,835,439,0
2,862,458,0
3,100,821,0
3,262,799,0
3,774,572,0
3,905,82,0
4,42,376,0
4,117,725,0
4,591,963,0
5,177,215,0
5,366,5,0
5,433,572,0
5,503,98,0
5,514,72,0
5,836,24,0
6,395,62,0
6,812,431,0
6,824,634,0
6,845,907,0
6,926,816,0
7,588,839,0
7,812,522,0
8,218,527,0
8,742,265,0
8,795,939,0
8,939,341,0
9,127,913,0
9,602,377,0
9,704,920,0
9,848,800,0
10,538,263,0
11,144,599,0
11,617,861,0
11,862,108,0
12,233,678,0
12,364,858,0
12,400,788,0
13,81,529,0
13,608,239,0
13,986,481,0
14,173,880,0
14,411,20,0
14,502,473,0
14,742,290,0
15,111,217,0
15,527,39,0
16,723,638,0
16,998,787,0
17,235,754,0
17,371,560,0
17,372,58,0
17,593,350,0
17,823,114,0
18,57,84,0
18,115,281,0
18,531,223,0
18,743,292,0
18,747,642,0
19,116,62,0
19,301,474,0
19,487,446,0
19,529,670,0
19,868,37,0
19,895,825,0
20,316,751,0
20,407,414,0
20,723,899,0
20,778,894,0
20,985,14,0
20,995,253,0
21,82,8,0
21,482,535,0
21,554,64,0
21,902,54,0
22,78,843,0
22,164,576,0
22,278,49,0
22,571,44,0
23,81,580,0
23,174,750,0
23,299,512,0
23,607,482,0
23,630,992,0
23,735,595,0
23,882,636,0
24,225,275,0
24,347,569,0
24,517,737,0
24,586,103,0
24,588,193,0
24,954,309,0
25,881,246,0
26,21,400,0
26,42,12,0
26,371,916,0
26,399,455,0
26,936,261,0
26,969,570,0
27,562,255,0
27,718,658,0
27,861,244,0
28,293,115,0
28,440,936,0
28,483,829,0
28,492,502,0
28,905,247,0
29,500,601,0
29,556,170,0
29,598,161,0
30,288,374,0
30,491,969,0
30,663,4,0
30,800,573,0
31,11,532,0
31,177,627,0
31,231,533,0
31,490,944,0
32,110,139,0
32,233,417,0
32,266,225,0
32,738,793,0
33,83,468,0
33,326,879,0
33,336,98,0
33,536,195,0
33,691,728,0
33,943,780,0
34,178,338,0
34,455,102,0
34,482,267,0
34,590,484,0
35,105,768,0
35,110,975,0
35,218,999,0
35,300,470,0
35,314,663,0
35,406,976,0
35,412,273,0
