0.169410,43.371181,106.569046,-10.485406
0.000000,75.670670,125.960609,-92.306412
0.236081,55.290627,166.441467,-78.493179
0.371369,81.343971,187.770157,57.184330
0.425388,122.392937,60.795887,-77.426315
0.716011,187.910553,71.271370,-95.362656
0.917632,12.650181,8.996194,9.008943
1.033373,22.419643,77.752113,-22.491693
1.934744,122.537300,51.677967,-41.429932
1.905010,164.477402,146.314392,43.602268
2.560496,58.028019,87.282463,-98.037323
3.127338,151.048874,83.346207,-93.670242
3.210444,84.524574,170.674255,-37.641487
3.571716,19.980597,166.555161,-87.782448
3.774906,195.265121,36.849056,69.324348
3.953351,156.843506,109.387871,85.871674
3.843127,168.757446,114.752190,65.475815
4.027405,112.755196,185.322357,-7.892361
4.128023,154.192581,60.236954,2.963128
4.528028,35.715858,132.670746,29.920610
4.468730,52.151180,48.258423,34.872025
4.494694,152.747650,105.208519,-95.236443
4.965207,48.884121,149.392685,-89.510223
5.210371,53.245289,27.898144,22.621870
5.496924,186.720215,30.007233,-28.307886
5.868789,14.757847,123.960732,0.125945
5.814418,103.007774,136.213684,6.656535
5.931334,104.653366,66.374825,-1.238509
5.905781,117.204521,31.853138,-91.471695
6.106635,164.220428,160.275223,-41.470757
6.453967,48.263237,49.766689,-30.780809
6.558400,78.432693,85.232170,7.316028
6.882338,183.565002,187.825790,-62.612663
7.248700,79.168587,71.970245,1.055506
7.532388,102.614128,196.869629,-96.330544
7.991461,47.136482,198.657578,-52.314198
8.181227,10.088887,87.053055,27.732090
8.179753,45.498829,97.639938,-10.740052
8.327404,5.644857,66.710747,-86.676773
8.337846,104.867920,159.943436,-82.546066
8.544633,40.433147,96.747643,-44.241524
8.733384,24.577183,36.595791,14.870940
8.886495,79.046425,101.985458,10.381775
8.829350,171.169968,101.305969,68.086090
9.126921,161.881546,96.805756,-82.044083
10.092097,38.712727,118.596924,-97.728233
10.093638,127.347649,140.170776,-15.968354
10.555126,171.875702,22.155136,14.457543
10.682359,69.933807,28.690540,-44.869831
10.678574,133.450623,94.691948,-0.325727
11.144722,44.083664,89.202690,-85.761200
11.091394,153.960419,195.211502,-53.847252
11.261003,20.372858,95.943184,-95.174896
11.384880,25.546070,100.545860,-22.644629
11.395794,70.049850,50.835690,-52.481171
11.347080,176.951187,93.756584,13.381310
11.664929,177.787857,89.917328,-74.573784
12.197206,30.575298,155.279327,-34.694519
12.076238,147.108627,193.116119,66.788994
12.342236,51.391315,74.506195,-2.731443
12.578076,51.914715,71.227631,45.684845
12.719702,47.339527,58.774353,-59.983631
12.640009,47.390865,108.104263,9.390522
13.545876,31.359627,93.105103,-87.296974
13.683468,167.132599,52.051334,98.726601
14.061541,6.990928,102.277679,-79.915863
14.280203,74.433441,91.342529,-80.603004
14.460094,163.242401,66.652107,-3.927508
14.862462,112.128624,166.784515,41.428753
15.133411,190.542664,36.263138,20.857533
16.275595,88.390968,182.224121,-97.830246
16.579649,8.538006,173.993500,-13.898504
16.407810,112.513924,28.910614,-87.275909
16.522423,194.034271,1.411540,-12.548519
16.741629,134.527359,131.108826,-22.631004
16.836937,52.809765,33.037411,44.442684
16.916794,72.287354,90.636429,92.547844
16.904930,152.765564,73.466515,45.340137
16.819330,191.549744,140.740143,96.851669
17.040287,13.698651,87.770638,50.606670
17.323019,141.525162,102.815475,-95.230965
17.591499,115.093590,4.569157,-32.229271
17.653730,152.143616,17.563023,-47.406242
17.823786,14.578526,23.716255,-54.549404
17.818233,24.282444,87.232742,91.779083
18.189915,19.915228,1.884756,-40.373413
18.144794,108.792885,109.355370,-73.220360
18.273556,119.245789,48.214046,-94.052689
18.358541,179.057663,80.753067,4.387596
18.308422,196.919067,2.396435,21.511642
18.518316,56.519653,184.446838,31.726603
18.586584,115.309967,123.175705,-14.282521
18.558983,133.874969,154.037598,-85.521278
