0,216,532,0
0,378,629,0
1,276,832,0
1,406,938,0
2,611,303,0
3,939,356,0
4,63,44,0
5,112,388,0
9,612,258,0
9,822,731,0
12,290,436,0
15,755,416,0
16,422,853,0
17,99,832,0
18,976,184,0
19,784,546,0
19,843,573,0
20,563,926,0
20,770,301,0
22,178,663,0
22,260,241,0
22,763,526,0
24,244,746,0
26,266,139,0
27,933,150,0
29,73,619,0
29,515,681,0
29,523,331,0
29,586,159,0
30,821,801,0
32,241,248,0
32,392,426,0
34,917,939,0
36,395,359,0
37,513,984,0
39,235,993,0
40,50,435,0
40,227,488,0
41,28,333,0
41,524,799,0
42,202,483,0
43,122,182,0
44,395,509,0
44,855,506,0
45,809,484,0
50,193,592,0
50,636,700,0
52,859,110,0
53,349,143,0
53,667,473,0
55,220,446,0
55,769,976,0
56,101,479,0
56,127,502,0
56,350,254,0
56,884,468,0
58,888,449,0
60,152,776,0
60,735,965,0
61,256,372,0
62,259,356,0
63,236,293,0
63,236,540,0
67,156,465,0
68,835,260,0
70,34,511,0
71,372,456,0
72,816,333,0
74,560,833,0
75,952,181,0
81,441,911,0
82,42,869,0
82,562,144,0
82,970,7,0
83,672,655,0
84,264,165,0
84,361,453,0
84,763,367,0
84,957,703,0
85,68,438,0
86,707,514,0
87,575,22,0
88,760,87,0
89,72,118,0
89,121,436,0
90,99,9,0
90,543,546,0
91,596,241,0
91,895,403,0
91,984,11,0
92,282,922,0
92,576,615,0
92,669,770,0
94,207,202,0
94,237,475,0
94,886,6,0
95,491,540,0
100,401,861,0
101,258,763,0
102,456,436,0
102,668,8,0
103,171,597,0
104,805,261,0
104,819,903,0
106,542,975,0
106,931,77,0
107,329,60,0
107,398,299,0
110,23,687,0
110,342,205,0
111,172,481,0
111,627,995,0
112,896,264,0
113,120,271,0
114,301,703,0
115,611,983,0
115,924,177,0
116,798,727,0
116,824,69,0
121,634,37,0
123,3,347,0
126,175,973,0
126,412,817,0
127,338,540,0
128,224,256,0
128,381,261,0
128,513,368,0
128,833,771,0
129,399,705,0
130,712,50,0
130,750,101,0
130,752,192,0
131,520,916,0
131,660,441,0
131,700,166,0
131,785,803,0
133,57,697,0
135,394,960,0
137,122,480,0
138,277,970,0
138,689,31,0
