0,23,848,0
0,26,641,0
0,67,338,0
0,70,686,0
0,79,498,0
0,93,628,0
0,94,535,0
0,101,922,0
0,147,903,0
0,204,902,0
0,250,336,0
0,275,10,0
0,287,262,0
0,305,499,0
0,309,206,0
0,312,726,0
0,320,284,0
0,325,740,0
0,340,908,0
0,391,869,0
0,429,254,0
0,433,756,0
0,483,413,0
0,487,102,0
0,504,134,0
0,522,981,0
0,530,212,0
0,530,529,0
0,610,721,0
0,654,98,0
0,665,699,0
0,681,22,0
0,702,897,0
0,766,958,0
0,781,276,0
0,798,825,0
0,801,156,0
0,821,566,0
0,872,203,0
0,888,295,0
0,927,649,0
0,938,838,0
0,951,486,0
0,955,474,0
0,975,719,0
0,980,604,0
0,991,704,0
1,8,377,0
1,30,340,0
1,33,712,0
1,37,222,0
1,66,256,0
1,71,471,0
1,87,436,0
1,90,757,0
1,98,895,0
1,103,874,0
1,108,604,0
1,135,424,0
1,178,103,0
1,277,700,0
1,283,903,0
1,289,307,0
1,298,735,0
1,311,217,0
1,358,143,0
1,387,389,0
1,406,562,0
1,406,667,0
1,411,954,0
1,461,82,0
1,465,336,0
1,478,637,0
1,500,983,0
1,512,408,0
1,516,217,0
1,541,169,0
1,543,9,0
1,554,805,0
1,584,484,0
1,587,197,0
1,626,822,0
1,659,115,0
1,674,86,0
1,679,431,0
1,686,18,0
1,725,617,0
1,741,988,0
1,746,171,0
1,758,889,0
1,773,600,0
1,799,958,0
1,828,344,0
1,837,949,0
1,846,835,0
1,887,28,0
1,889,525,0
1,920,129,0
1,922,848,0
1,937,446,0
1,938,606,0
1,975,411,0
1,981,598,0
1,982,595,0
2,31,227,0
2,91,158,0
2,101,100,0
2,134,388,0
2,146,132,0
2,156,129,0
2,186,874,0
2,190,318,0
2,222,7,0
2,248,516,0
2,253,594,0
2,270,913,0
2,289,811,0
2,373,36,0
2,373,290,0
2,399,598,0
2,414,230,0
2,431,139,0
2,458,787,0
2,496,950,0
2,559,560,0
2,588,354,0
2,592,869,0
2,597,204,0
2,605,507,0
2,606,789,0
2,619,726,0
2,632,838,0
2,642,990,0
2,652,579,0
2,658,452,0
2,658,679,0
2,692,317,0
2,708,447,0
2,758,461,0
2,773,728,0
2,779,514,0
2,803,861,0
2,812,488,0
2,840,2,0
2,841,835,0
2,855,254,0
2,864,363,0
2,868,376,0
2,898,775,0
2,900,337,0
2,904,791,0
2,916,826,0
2,929,331,0
2,929,529,0
2,932,626,0
2,936,309,0
2,983,11,0
2,983,160,0
2,983,825,0
3,19,520,0
3,48,447,0
3,51,96,0
3,54,572,0
3,77,59,0
3,89,656,0
3,99,84,0
3,140,116,0
3,140,728,0
3,170,853,0
3,196,240,0
3,203,378,0
3,243,593,0
3,259,415,0
3,268,707,0
3,273,269,0
3,281,244,0
3,288,373,0
3,292,429,0
3,319,447,0
3,325,316,0
3,358,919,0
3,377,897,0
3,397,395,0
3,437,117,0
3,437,399,0
3,453,836,0
3,473,27,0
3,488,146,0
3,507,318,0
3,557,658,0
3,562,314,0
3,573,528,0
3,580,298,0
3,610,408,0
3,618,633,0
3,619,332,0
3,685,379,0
3,707,700,0
3,753,140,0
3,758,858,0
3,772,724,0
3,830,571,0
3,834,45,0
3,836,4,0
3,839,707,0
3,842,329,0
3,847,346,0
3,849,931,0
3,904,836,0
3,907,246,0
3,944,686,0
3,945,975,0
3,973,164,0
4,14,896,0
4,56,820,0
4,76,307,0
4,90,645,0
4,93,234,0
4,114,263,0
4,144,728,0
4,146,656,0
4,158,865,0
4,217,812,0
4,232,475,0
4,257,101,0
4,274,979,0
4,288,342,0
4,289,656,0
4,333,478,0
4,338,700,0
4,367,110,0
4,375,334,0
4,387,782,0
4,406,421,0
4,409,158,0
4,422,271,0
4,423,330,0
4,462,868,0
4,469,750,0
4,477,366,0
4,507,471,0
4,516,871,0
4,517,450,0
4,537,732,0
4,538,757,0
4,544,180,0
4,555,415,0
4,561,403,0
4,575,784,0
4,606,257,0
4,651,605,0
4,661,896,0
4,697,7,0
4,717,172,0
4,718,739,0
4,719,925,0
4,741,875,0
4,747,58,0
4,747,375,0
4,760,847,0
4,793,264,0
4,815,898,0
4,818,314,0
4,822,506,0
4,884,43,0
4,899,904,0
4,900,115,0
4,909,303,0
4,924,587,0
4,925,299,0
4,950,772,0
4,993,855,0
5,0,309,0
5,14,739,0
5,17,171,0
5,32,64,0
5,52,385,0
5,60,836,0
5,68,213,0
5,126,85,0
5,131,996,0
5,151,533,0
5,154,661,0
5,173,249,0
5,174,870,0
5,176,601,0
5,201,420,0
5,202,858,0
5,254,112,0
5,255,50,0
5,261,580,0
5,264,269,0
5,278,419,0
5,313,180,0
5,327,434,0
5,329,437,0
5,340,580,0
5,381,846,0
5,388,313,0
5,405,765,0
5,434,895,0
5,461,232,0
5,464,999,0
5,491,511,0
5,492,966,0
5,499,503,0
5,523,557,0
5,549,557,0
5,594,372,0
5,627,573,0
5,639,959,0
5,649,643,0
5,659,221,0
5,660,71,0
5,667,871,0
5,673,75,0
5,765,824,0
5,772,264,0
5,780,723,0
5,793,797,0
5,810,86,0
5,815,847,0
5,823,356,0
5,839,875,0
5,886,454,0
5,894,373,0
5,899,568,0
5,906,299,0
5,915,576,0
5,927,801,0
5,993,87,0
6,2,878,0
6,19,233,0
6,67,835,0
6,100,79,0
6,132,580,0
6,140,398,0
6,156,77,0
6,176,815,0
6,190,811,0
6,195,500,0
6,202,365,0
6,212,275,0
6,226,652,0
6,232,73,0
6,243,30,0
6,244,295,0
6,246,66,0
6,252,241,0
6,278,331,0
6,314,526,0
6,324,211,0
6,327,659,0
6,348,941,0
6,378,838,0
6,386,583,0
6,387,828,0
6,405,738,0
6,407,124,0
6,518,400,0
6,520,390,0
6,541,938,0
6,543,777,0
6,592,742,0
6,606,341,0
6,671,403,0
6,708,226,0
6,739,347,0
6,740,51,0
6,750,772,0
6,751,546,0
6,782,877,0
6,877,642,0
6,898,642,0
6,916,366,0
6,938,763,0
6,954,823,0
6,977,233,0
6,987,818,0
6,993,184,0
6,993,871,0
7,11,612,0
7,16,654,0
7,58,80,0
7,67,196,0
7,68,470,0
7,137,192,0
7,145,207,0
7,147,798,0
7,152,426,0
7,165,517,0
7,168,854,0
7,185,351,0
7,190,913,0
7,209,331,0
7,212,760,0
7,214,793,0
7,215,660,0
7,251,922,0
7,325,521,0
7,327,980,0
7,344,607,0
7,353,923,0
7,375,990,0
7,393,603,0
7,415,72,0
7,455,138,0
7,518,526,0
7,519,341,0
7,529,858,0
7,555,593,0
7,558,569,0
7,559,702,0
7,567,900,0
7,619,725,0
7,637,633,0
7,640,356,0
7,663,748,0
7,668,839,0
7,740,250,0
7,817,904,0
7,819,826,0
7,824,640,0
7,861,181,0
7,877,754,0
7,881,191,0
7,889,225,0
7,896,565,0
7,966,833,0
7,982,782,0
7,999,752,0
8,15,938,0
8,47,78,0
8,47,105,0
8,79,161,0
8,86,193,0
8,88,111,0
8,102,335,0
8,153,864,0
8,159,699,0
8,177,275,0
8,194,909,0
8,216,58,0
8,230,172,0
8,249,906,0
8,270,356,0
8,333,816,0
8,342,658,0
8,345,20,0
8,345,932,0
8,361,882,0
8,369,496,0
8,370,926,0
8,392,802,0
8,415,178,0
8,416,519,0
8,455,80,0
8,477,553,0
8,491,753,0
8,510,927,0
8,537,878,0
8,561,781,0
